site_id,site_slug,site_name,device_id,device_name,role_name,role_slug,model,model_slug,manufacturer,status,url
100,hermosillo,Hermosillo,32235,MXXDHMCCAM001-1,Core Cameras,core-cameras,ICX7450-48P,icx7450-48p,Ruckus,Em Descomissionamento,http://netbox.adminml.com/dcim/devices/32235/
108,pachuca,Hidalgo,393835,MXSCHPACAM002-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/393835/
108,pachuca,Hidalgo,17130,MXSCHPACAM002-2,Access Cameras,access-cameras,ICX7450-48PF,icx7450-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/17130/
108,pachuca,Hidalgo,9367,MXSCHPCCAM001-1,Core Cameras,core-cameras,ICX7450-48P,icx7450-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9367/
108,pachuca,Hidalgo,250178,MXSCHPCCAM001-2,Core Cameras,core-cameras,ICX7450-48PF,icx7450-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/250178/
704,hidrolandia-01,HIDROLANDIA 01,697980,BRSCH1ACAM001-1,Access Cameras,access-cameras,ICX8200-24P,icx8200-24p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/697980/
704,hidrolandia-01,HIDROLANDIA 01,698011,BRSCH1ACAM002-1,Access Cameras,access-cameras,ICX8200-24P,icx8200-24p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/698011/
704,hidrolandia-01,HIDROLANDIA 01,697922,BRSCH1CCAM001-1,Core Cameras,core-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/697922/
125,ipatinga,Ipatinga,6321,BRSCIPCCAM01-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6321/
232,irapuato,Irapuato,203803,MXSCBJCCAM001-1,Core Cameras,core-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/203803/
61,itajai-svc,Itajai,408423,BRSCTJACAM001-1,Access Cameras,access-cameras,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/408423/
61,itajai-svc,Itajai,295929,BRSCTJACAM002-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/295929/
61,itajai-svc,Itajai,295928,BRSCTJACAM003-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/295928/
61,itajai-svc,Itajai,378559,BRSCTJCCAM001-1,Core Cameras,core-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/378559/
305,itaperuna,Itaperuna,8568,BRSCINACAM001-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/8568/
305,itaperuna,Itaperuna,8551,BRSCINCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8551/
305,itaperuna,Itaperuna,8549,BRSCINCRP001-1,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8549/
305,itaperuna,Itaperuna,8550,BRSCINCRP001-2,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8550/
249,itapetininga,Itapetininga,8182,BRSCITACAM001-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8182/
249,itapetininga,Itapetininga,8031,BRSCITCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8031/
249,itapetininga,Itapetininga,8029,BRSCITCRP001-1,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8029/
249,itapetininga,Itapetininga,8030,BRSCITCRP001-2,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8030/
332,itupeva,Itupeva,29490,BRSCIVACAM001-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/29490/
332,itupeva,Itupeva,29407,BRSCIVCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/29407/
250,jales,Jales,8044,BRSCJLACAM001-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8044/
250,jales,Jales,8037,BRSCJLCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8037/
250,jales,Jales,554336,BRSCJLCRP001-1,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/554336/
250,jales,Jales,295964,BRSCJLCRP001-2,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/295964/
469,mxcd08-jilotepec,Jilotepec,117912,MXFFJPACAM001-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/117912/
469,mxcd08-jilotepec,Jilotepec,117920,MXFFJPACAM001-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/117920/
469,mxcd08-jilotepec,Jilotepec,117913,MXFFJPACAM002-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Em Descomissionamento,http://netbox.adminml.com/dcim/devices/117913/
469,mxcd08-jilotepec,Jilotepec,117921,MXFFJPACAM002-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/117921/
469,mxcd08-jilotepec,Jilotepec,117914,MXFFJPACAM003-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/117914/
469,mxcd08-jilotepec,Jilotepec,117922,MXFFJPACAM003-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/117922/
469,mxcd08-jilotepec,Jilotepec,117915,MXFFJPACAM004-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/117915/
469,mxcd08-jilotepec,Jilotepec,117923,MXFFJPACAM004-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/117923/
469,mxcd08-jilotepec,Jilotepec,117907,MXFFJPCCAM001-1,Core Cameras,core-cameras,ICX7450-48F,icx7450-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/117907/
469,mxcd08-jilotepec,Jilotepec,117908,MXFFJPCCAM001-2,Core Cameras,core-cameras,ICX7450-48PF,icx7450-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/117908/
469,mxcd08-jilotepec,Jilotepec,117909,MXFFJPDCAM001-1,Distribution Cameras,distribution-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/117909/
469,mxcd08-jilotepec,Jilotepec,117910,MXFFJPDCAM001-2,Distribution Cameras,distribution-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/117910/
689,joao-pessoa-01,JOAO PESSOA 01,668151,BRSCJ1ACAM001-1,Access Cameras,access-cameras,ICX8200-24P,icx8200-24p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/668151/
689,joao-pessoa-01,JOAO PESSOA 01,668150,BRSCJ1ACAM002-1,Access Cameras,access-cameras,ICX8200-24P,icx8200-24p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/668150/
689,joao-pessoa-01,JOAO PESSOA 01,668156,BRSCJ1ACAM003-1,Access Cameras,access-cameras,ICX8200-24P,icx8200-24p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/668156/
689,joao-pessoa-01,JOAO PESSOA 01,697919,BRSCJ1CCAM001-1,Core Cameras,core-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/697919/
87,joinville,Joinville,9721,BRSCJVACAM001-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9721/
87,joinville,Joinville,9720,BRSCJVCCAM001-1,Core Cameras,core-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9720/
90,juiz-de-fora,Juiz de Fora,155143,BRSCJFACAM001-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/155143/
90,juiz-de-fora,Juiz de Fora,2631,BRSCJFACAM002-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2631/
90,juiz-de-fora,Juiz de Fora,6314,BRSCJFCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6314/
99,jundiai,Jundiai,6310,BRSCJUACAM001-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6310/
99,jundiai,Jundiai,254933,BRSCJUACAM002-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/254933/
99,jundiai,Jundiai,254936,BRSCJUACAM003-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/254936/
99,jundiai,Jundiai,254935,BRSCJUACP001-1,Access Switch,access-switch,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/254935/
99,jundiai,Jundiai,254934,BRSCJUACP002-1,Access Switch,access-switch,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/254934/
99,jundiai,Jundiai,262896,BRSCJUACP003-1,Access Switch,access-switch,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/262896/
99,jundiai,Jundiai,6311,BRSCJUCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6311/
99,jundiai,Jundiai,265202,FEA3803S00V,Access Switch,access-switch,ICX7150-24P-4X10G,icx7150-24p-4x10g,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/265202/
179,la-paz,La Paz,9346,MXXDLPCCAM001-1,Core Cameras,core-cameras,ICX7450-48P,icx7450-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9346/
193,laserena,La Serena,2910,CLSCCQACAM001-1,Access Cameras,access-cameras,ICX7150-24P,icx7150-24p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2910/
193,laserena,La Serena,2906,CLSCCQCCAM001-1,Core Cameras,core-cameras,ICX7150-24P,icx7150-24p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2906/
254,lages,Lages,7552,BRSCLGACAM001-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7552/
254,lages,Lages,8061,BRSCLGACAM002-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8061/
254,lages,Lages,7551,BRSCLGACAM003-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7551/
254,lages,Lages,8207,BRSCLGCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8207/
303,lajeado,Lajeado,8721,BRSCLAACAM001-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8721/
303,lajeado,Lajeado,8575,BRSCLACCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8575/
375,lazaro-cardenas,Lazaro Cardenas,724924,MXSCLZCCAM001-1,Core Cameras,core-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/724924/
421,mxgt01-leon,Leon,34505,MXFFGTACAM001-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34505/
421,mxgt01-leon,Leon,34690,MXFFGTACAM001-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34690/
421,mxgt01-leon,Leon,34691,MXFFGTACAM002-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34691/
421,mxgt01-leon,Leon,34692,MXFFGTACAM002-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34692/
421,mxgt01-leon,Leon,34693,MXFFGTACAM003-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34693/
421,mxgt01-leon,Leon,34694,MXFFGTACAM003-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34694/
421,mxgt01-leon,Leon,412551,MXFFGTACAM003-3,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/412551/
421,mxgt01-leon,Leon,632900,MXFFGTACAM003-4,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/632900/
421,mxgt01-leon,Leon,34695,MXFFGTACAM004-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34695/
421,mxgt01-leon,Leon,34696,MXFFGTACAM004-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34696/
421,mxgt01-leon,Leon,34697,MXFFGTACAM005-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34697/
421,mxgt01-leon,Leon,34698,MXFFGTACAM005-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34698/
421,mxgt01-leon,Leon,34699,MXFFGTACAM006-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34699/
421,mxgt01-leon,Leon,34700,MXFFGTACAM006-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34700/
421,mxgt01-leon,Leon,34701,MXFFGTACAM007-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34701/
421,mxgt01-leon,Leon,34702,MXFFGTACAM007-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34702/
421,mxgt01-leon,Leon,34703,MXFFGTACAM008-1,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34703/
421,mxgt01-leon,Leon,34704,MXFFGTACAM008-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34704/
421,mxgt01-leon,Leon,632901,MXFFGTACAM008-3,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/632901/
421,mxgt01-leon,Leon,632902,MXFFGTACAM008-4,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/632902/
421,mxgt01-leon,Leon,34739,MXFFGTACAM009-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34739/
421,mxgt01-leon,Leon,34740,MXFFGTACAM010-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34740/
421,mxgt01-leon,Leon,34741,MXFFGTACAM011-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34741/
421,mxgt01-leon,Leon,394452,MXFFGTACAM012-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/394452/
421,mxgt01-leon,Leon,144954,MXFFGTACAM012-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/144954/
421,mxgt01-leon,Leon,632903,MXFFGTACAM012-3,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/632903/
421,mxgt01-leon,Leon,632904,MXFFGTACAM012-4,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/632904/
421,mxgt01-leon,Leon,144966,MXFFGTACAM013-1,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/144966/
421,mxgt01-leon,Leon,144967,MXFFGTACAM013-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/144967/
421,mxgt01-leon,Leon,393836,MXFFGTACAM013-3,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/393836/
421,mxgt01-leon,Leon,632905,MXFFGTACAM013-4,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/632905/
421,mxgt01-leon,Leon,393837,MXFFGTACAM014-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/393837/
421,mxgt01-leon,Leon,144969,MXFFGTACAM014-2,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/144969/
421,mxgt01-leon,Leon,632906,MXFFGTACAM014-3,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/632906/
421,mxgt01-leon,Leon,632907,MXFFGTACAM014-4,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/632907/
421,mxgt01-leon,Leon,632908,MXFFGTACAM014-5,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/632908/
421,mxgt01-leon,Leon,379744,MXFFGTACAM015-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/379744/
421,mxgt01-leon,Leon,399834,MXFFGTACAM016-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/399834/
421,mxgt01-leon,Leon,397776,MXFFGTACAM017-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/397776/
421,mxgt01-leon,Leon,394320,MXFFGTACAM018-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/394320/
421,mxgt01-leon,Leon,394343,MXFFGTACAM019-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/394343/
421,mxgt01-leon,Leon,632899,MXFFGTACAM020-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/632899/
421,mxgt01-leon,Leon,643087,MXFFGTACAM021-1,Access Cameras,access-cameras,ICX7450-48P,icx7450-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/643087/
421,mxgt01-leon,Leon,643088,MXFFGTACAM021-2,Access Cameras,access-cameras,ICX7450-48P,icx7450-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/643088/
421,mxgt01-leon,Leon,643089,MXFFGTACAM021-3,Access Cameras,access-cameras,ICX7450-48P,icx7450-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/643089/
421,mxgt01-leon,Leon,643090,MXFFGTACAM021-4,Access Cameras,access-cameras,ICX7450-48P,icx7450-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/643090/
421,mxgt01-leon,Leon,694684,MXFFGTACAM022-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/694684/
421,mxgt01-leon,Leon,34506,MXFFGTCCAM001-1,Core Cameras,core-cameras,ICX7450-48F,icx7450-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34506/
421,mxgt01-leon,Leon,34689,MXFFGTCCAM001-2,Core Cameras,core-cameras,ICX7450-48F,icx7450-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34689/
421,mxgt01-leon,Leon,34742,MXFFGTDCAM001-1,Distribution Cameras,distribution-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34742/
421,mxgt01-leon,Leon,34743,MXFFGTDCAM001-2,Distribution Cameras,distribution-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34743/
66,limeira,Limeira,249407,BRSCLMACAM001-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/249407/
66,limeira,Limeira,9167,BRSCLMACP001-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9167/
66,limeira,Limeira,9168,BRSCLMACP001-2,Access Switch,access-switch,ICX7150-24P-4X10G,icx7150-24p-4x10g,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9168/
66,limeira,Limeira,6312,BRSCLMCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6312/
66,limeira,Limeira,6313,FEE3812S0HK,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/6313/
378,linhares,Linhares,32309,BRSCLNACAM001-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/32309/
378,linhares,Linhares,152192,BRSCLNACP001-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/152192/
378,linhares,Linhares,295966,BRSCLNCRP001-1,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/295966/
378,linhares,Linhares,295952,BRSCLNCRP001-2,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/295952/
378,linhares,Linhares,378567,FEA3232U3ME,Access Cameras,access-cameras,ICX7150-24P,icx7150-24p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/378567/
378,linhares,Linhares,378568,FEA3232U3MF,Access Cameras,access-cameras,ICX7150-24P,icx7150-24p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/378568/
378,linhares,Linhares,9286,FEE3816T0D6,Access Switch,access-switch,ICX7150-48PF,icx7150-48pf,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/9286/
122,londrina,Londrina,6316,BRSCLOACAM001-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6316/
122,londrina,Londrina,9904,BRSCLOACP001-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9904/
122,londrina,Londrina,6315,BRSCLOCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6315/
505,lorena,Lorena,35351,BRSCLRACAM001-1,Access Cameras,access-cameras,ICX7150-48-POE,icx7150-48-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/35351/
505,lorena,Lorena,35350,BRSCLRACP001-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/35350/
505,lorena,Lorena,18765,BRSCLRCCAM001-1,Core Cameras,core-cameras,ICX7150-48-POE,icx7150-48-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/18765/
505,lorena,Lorena,9623,BRSCLRCRP001-1,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9623/
505,lorena,Lorena,19421,BRSCLRCRP001-2,Core Switch,core-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/19421/
259,los-angeles,Los Angeles,8491,CLSCLACCAM001-1,Core Cameras,core-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8491/
277,los-cabos,Los Cabos,724699,MXSCJDCCAM001-1,Core Cameras,core-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/724699/
5,louveira,Louveira,2548,BRFFLVACAM02-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/2548/
5,louveira,Louveira,9522,BRFFLVACAM03-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/9522/
5,louveira,Louveira,2549,BRFFLVACAM06-1,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/2549/
